,公司代號,公司名稱,年份,數量
5005,2913,農林,104,34
5006,2913,農林,103,31
5007,2913,農林,102,20
5008,2913,農林,101,23
5009,2913,農林,100,25
5010,2915,潤泰全,109,6
5011,2915,潤泰全,108,16
5012,2915,潤泰全,107,24
5013,2915,潤泰全,106,15
5014,2915,潤泰全,105,19
5015,2915,潤泰全,104,37
5016,2915,潤泰全,103,37
5017,2915,潤泰全,102,32
5018,2915,潤泰全,101,24
5019,2915,潤泰全,100,46
5020,2923,鼎固-KY,109,11
5021,2923,鼎固-KY,108,27
5022,2923,鼎固-KY,107,25
5023,2923,鼎固-KY,106,24
5024,2923,鼎固-KY,105,25
5025,2923,鼎固-KY,104,22
5026,2923,鼎固-KY,103,30
5027,2923,鼎固-KY,102,30
5028,2923,鼎固-KY,101,16
5029,2923,鼎固-KY,100,0
5030,2929,淘帝-KY,109,42
5031,2929,淘帝-KY,108,41
5032,2929,淘帝-KY,107,24
5033,2929,淘帝-KY,106,34
5034,2929,淘帝-KY,105,39
5035,2929,淘帝-KY,104,23
5036,2929,淘帝-KY,103,31
5037,2929,淘帝-KY,102,7
5038,2929,淘帝-KY,101,0
5039,2929,淘帝-KY,100,0
5040,2936,客思達-KY,109,14
5041,2936,客思達-KY,108,10
5042,2936,客思達-KY,107,22
5043,2936,客思達-KY,106,14
5044,2936,客思達-KY,105,16
5045,2936,客思達-KY,104,0
5046,2936,客思達-KY,103,0
5047,2936,客思達-KY,102,0
5048,2936,客思達-KY,101,0
5049,2936,客思達-KY,100,0
5050,2939,凱羿-KY,109,50
5051,2939,凱羿-KY,108,35
5052,2939,凱羿-KY,107,59
5053,2939,凱羿-KY,106,15
5054,2939,凱羿-KY,105,0
5055,2939,凱羿-KY,104,0
5056,2939,凱羿-KY,103,0
5057,2939,凱羿-KY,102,0
5058,2939,凱羿-KY,101,0
5059,2939,凱羿-KY,100,0
5060,3002,歐格,109,16
5061,3002,歐格,108,6
5062,3002,歐格,107,13
5063,3002,歐格,106,14
5064,3002,歐格,105,16
5065,3002,歐格,104,14
5066,3002,歐格,103,19
5067,3002,歐格,102,10
5068,3002,歐格,101,16
5069,3002,歐格,100,9
5070,3003,健和興,109,28
5071,3003,健和興,108,40
5072,3003,健和興,107,41
5073,3003,健和興,106,43
5074,3003,健和興,105,44
5075,3003,健和興,104,51
5076,3003,健和興,103,46
5077,3003,健和興,102,49
5078,3003,健和興,101,53
5079,3003,健和興,100,46
5080,3004,豐達科,109,28
5081,3004,豐達科,108,25
5082,3004,豐達科,107,21
5083,3004,豐達科,106,16
5084,3004,豐達科,105,17
5085,3004,豐達科,104,22
5086,3004,豐達科,103,31
5087,3004,豐達科,102,18
5088,3004,豐達科,101,19
5089,3004,豐達科,100,30
5090,3005,神基,109,36
5091,3005,神基,108,47
5092,3005,神基,107,47
5093,3005,神基,106,47
5094,3005,神基,105,47
5095,3005,神基,104,31
5096,3005,神基,103,34
5097,3005,神基,102,42
5098,3005,神基,101,37
5099,3005,神基,100,37
5100,3006,晶豪科,109,12
5101,3006,晶豪科,108,19
5102,3006,晶豪科,107,11
5103,3006,晶豪科,106,13
5104,3006,晶豪科,105,21
5105,3006,晶豪科,104,19
5106,3006,晶豪科,103,17
5107,3006,晶豪科,102,27
5108,3006,晶豪科,101,21
5109,3006,晶豪科,100,20
5110,3008,大立光,109,20
5111,3008,大立光,108,27
5112,3008,大立光,107,24
5113,3008,大立光,106,24
5114,3008,大立光,105,32
5115,3008,大立光,104,30
5116,3008,大立光,103,31
5117,3008,大立光,102,36
5118,3008,大立光,101,33
5119,3008,大立光,100,38
5120,3010,華立,109,20
5121,3010,華立,108,30
5122,3010,華立,107,21
5123,3010,華立,106,23
5124,3010,華立,105,17
5125,3010,華立,104,14
5126,3010,華立,103,30
5127,3010,華立,102,25
5128,3010,華立,101,23
5129,3010,華立,100,30
5130,3011,今皓,109,15
5131,3011,今皓,108,12
5132,3011,今皓,107,23
5133,3011,今皓,106,14
5134,3011,今皓,105,17
5135,3011,今皓,104,13
5136,3011,今皓,103,13
5137,3011,今皓,102,21
5138,3011,今皓,101,20
5139,3011,今皓,100,9
5140,3013,晟銘電,109,27
5141,3013,晟銘電,108,18
5142,3013,晟銘電,107,12
5143,3013,晟銘電,106,16
5144,3013,晟銘電,105,18
5145,3013,晟銘電,104,11
5146,3013,晟銘電,103,18
5147,3013,晟銘電,102,19
5148,3013,晟銘電,101,15
5149,3013,晟銘電,100,24
5150,3014,聯陽,109,16
5151,3014,聯陽,108,16
5152,3014,聯陽,107,16
5153,3014,聯陽,106,16
5154,3014,聯陽,105,16
5155,3014,聯陽,104,20
5156,3014,聯陽,103,25
5157,3014,聯陽,102,23
5158,3014,聯陽,101,10
5159,3014,聯陽,100,20
5160,3015,全漢,109,42
5161,3015,全漢,108,26
5162,3015,全漢,107,24
5163,3015,全漢,106,29
5164,3015,全漢,105,19
5165,3015,全漢,104,27
5166,3015,全漢,103,14
5167,3015,全漢,102,12
5168,3015,全漢,101,14
5169,3015,全漢,100,19
5170,3016,嘉晶,109,8
5171,3016,嘉晶,108,13
5172,3016,嘉晶,107,15
5173,3016,嘉晶,106,15
5174,3016,嘉晶,105,29
5175,3016,嘉晶,104,21
5176,3016,嘉晶,103,7
5177,3016,嘉晶,102,12
5178,3016,嘉晶,101,7
5179,3016,嘉晶,100,17
5180,3017,奇鋐,109,24
5181,3017,奇鋐,108,30
5182,3017,奇鋐,107,20
5183,3017,奇鋐,106,18
5184,3017,奇鋐,105,26
5185,3017,奇鋐,104,14
5186,3017,奇鋐,103,14
5187,3017,奇鋐,102,25
5188,3017,奇鋐,101,16
5189,3017,奇鋐,100,49
5190,3018,同開,109,31
5191,3018,同開,108,56
5192,3018,同開,107,49
5193,3018,同開,106,53
5194,3018,同開,105,30
5195,3018,同開,104,26
5196,3018,同開,103,26
5197,3018,同開,102,26
5198,3018,同開,101,16
5199,3018,同開,100,14
5200,3019,亞光,109,18
5201,3019,亞光,108,22
5202,3019,亞光,107,20
5203,3019,亞光,106,22
5204,3019,亞光,105,16
5205,3019,亞光,104,12
5206,3019,亞光,103,27
5207,3019,亞光,102,41
5208,3019,亞光,101,47
5209,3019,亞光,100,52
5210,3021,鴻名,109,18
5211,3021,鴻名,108,17
5212,3021,鴻名,107,16
5213,3021,鴻名,106,23
5214,3021,鴻名,105,21
5215,3021,鴻名,104,16
5216,3021,鴻名,103,14
5217,3021,鴻名,102,81
5218,3021,鴻名,101,13
5219,3021,鴻名,100,13
5220,3022,威強電,109,22
5221,3022,威強電,108,23
5222,3022,威強電,107,26
5223,3022,威強電,106,21
5224,3022,威強電,105,27
5225,3022,威強電,104,27
5226,3022,威強電,103,46
5227,3022,威強電,102,82
5228,3022,威強電,101,36
5229,3022,威強電,100,45
5230,3023,信邦,109,25
5231,3023,信邦,108,34
5232,3023,信邦,107,37
5233,3023,信邦,106,27
5234,3023,信邦,105,21
5235,3023,信邦,104,26
5236,3023,信邦,103,22
5237,3023,信邦,102,16
5238,3023,信邦,101,25
5239,3023,信邦,100,29
5240,3024,憶聲,109,20
5241,3024,憶聲,108,26
5242,3024,憶聲,107,34
5243,3024,憶聲,106,58
5244,3024,憶聲,105,68
5245,3024,憶聲,104,50
5246,3024,憶聲,103,45
5247,3024,憶聲,102,51
5248,3024,憶聲,101,57
5249,3024,憶聲,100,73
5250,3025,星通,109,7
5251,3025,星通,108,16
5252,3025,星通,107,9
5253,3025,星通,106,5
5254,3025,星通,105,12
5255,3025,星通,104,10
5256,3025,星通,103,7
5257,3025,星通,102,21
5258,3025,星通,101,13
5259,3025,星通,100,27
5260,3026,禾伸堂,109,13
5261,3026,禾伸堂,108,15
5262,3026,禾伸堂,107,24
5263,3026,禾伸堂,106,11
5264,3026,禾伸堂,105,8
5265,3026,禾伸堂,104,13
5266,3026,禾伸堂,103,9
5267,3026,禾伸堂,102,15
5268,3026,禾伸堂,101,12
5269,3026,禾伸堂,100,15
5270,3027,盛達,109,25
5271,3027,盛達,108,34
5272,3027,盛達,107,37
5273,3027,盛達,106,29
5274,3027,盛達,105,12
5275,3027,盛達,104,19
5276,3027,盛達,103,18
5277,3027,盛達,102,19
5278,3027,盛達,101,24
5279,3027,盛達,100,29
5280,3028,增你強,109,17
5281,3028,增你強,108,20
5282,3028,增你強,107,25
5283,3028,增你強,106,23
5284,3028,增你強,105,20
5285,3028,增你強,104,22
5286,3028,增你強,103,26
5287,3028,增你強,102,34
5288,3028,增你強,101,40
5289,3028,增你強,100,37
5290,3029,零壹,109,15
5291,3029,零壹,108,11
5292,3029,零壹,107,8
5293,3029,零壹,106,16
5294,3029,零壹,105,7
5295,3029,零壹,104,11
5296,3029,零壹,103,29
5297,3029,零壹,102,18
5298,3029,零壹,101,17
5299,3029,零壹,100,27
5300,3030,德律,109,23
5301,3030,德律,108,22
5302,3030,德律,107,20
5303,3030,德律,106,26
5304,3030,德律,105,18
5305,3030,德律,104,18
5306,3030,德律,103,23
5307,3030,德律,102,27
5308,3030,德律,101,18
5309,3030,德律,100,24
5310,3031,佰鴻,109,12
5311,3031,佰鴻,108,15
5312,3031,佰鴻,107,12
5313,3031,佰鴻,106,20
5314,3031,佰鴻,105,17
5315,3031,佰鴻,104,10
5316,3031,佰鴻,103,15
5317,3031,佰鴻,102,14
5318,3031,佰鴻,101,7
5319,3031,佰鴻,100,17
5320,3032,偉訓,109,35
5321,3032,偉訓,108,48
5322,3032,偉訓,107,57
5323,3032,偉訓,106,28
5324,3032,偉訓,105,51
5325,3032,偉訓,104,31
5326,3032,偉訓,103,39
5327,3032,偉訓,102,47
5328,3032,偉訓,101,25
5329,3032,偉訓,100,37
5330,3033,威健,109,11
5331,3033,威健,108,12
5332,3033,威健,107,23
5333,3033,威健,106,15
5334,3033,威健,105,18
5335,3033,威健,104,19
5336,3033,威健,103,20
5337,3033,威健,102,18
5338,3033,威健,101,22
5339,3033,威健,100,17
5340,3034,聯詠,109,21
5341,3034,聯詠,108,38
5342,3034,聯詠,107,34
5343,3034,聯詠,106,27
5344,3034,聯詠,105,26
5345,3034,聯詠,104,31
5346,3034,聯詠,103,24
5347,3034,聯詠,102,35
5348,3034,聯詠,101,36
5349,3034,聯詠,100,30
5350,3035,智原,109,19
5351,3035,智原,108,21
5352,3035,智原,107,31
5353,3035,智原,106,31
5354,3035,智原,105,14
5355,3035,智原,104,38
5356,3035,智原,103,25
5357,3035,智原,102,23
5358,3035,智原,101,36
5359,3035,智原,100,31
5360,3036,文曄,109,51
5361,3036,文曄,108,60
5362,3036,文曄,107,40
5363,3036,文曄,106,53
5364,3036,文曄,105,51
5365,3036,文曄,104,51
5366,3036,文曄,103,42
5367,3036,文曄,102,39
5368,3036,文曄,101,40
5369,3036,文曄,100,53
5370,3037,欣興,109,59
5371,3037,欣興,108,70
5372,3037,欣興,107,67
5373,3037,欣興,106,57
5374,3037,欣興,105,50
5375,3037,欣興,104,41
5376,3037,欣興,103,47
5377,3037,欣興,102,41
5378,3037,欣興,101,44
5379,3037,欣興,100,54
5380,3038,全台,109,14
5381,3038,全台,108,17
5382,3038,全台,107,28
5383,3038,全台,106,22
5384,3038,全台,105,25
5385,3038,全台,104,31
5386,3038,全台,103,11
5387,3038,全台,102,16
5388,3038,全台,101,19
5389,3038,全台,100,21
5390,3040,遠見,109,16
5391,3040,遠見,108,13
5392,3040,遠見,107,12
5393,3040,遠見,106,20
5394,3040,遠見,105,14
5395,3040,遠見,104,20
5396,3040,遠見,103,32
5397,3040,遠見,102,20
5398,3040,遠見,101,18
5399,3040,遠見,100,25
5400,3041,揚智,109,18
5401,3041,揚智,108,36
5402,3041,揚智,107,16
5403,3041,揚智,106,18
5404,3041,揚智,105,24
5405,3041,揚智,104,25
5406,3041,揚智,103,25
5407,3041,揚智,102,38
5408,3041,揚智,101,50
5409,3041,揚智,100,44
5410,3042,晶技,109,33
5411,3042,晶技,108,42
5412,3042,晶技,107,29
5413,3042,晶技,106,35
5414,3042,晶技,105,34
5415,3042,晶技,104,37
5416,3042,晶技,103,28
5417,3042,晶技,102,37
5418,3042,晶技,101,44
5419,3042,晶技,100,55
5420,3043,科風,109,53
5421,3043,科風,108,45
5422,3043,科風,107,47
5423,3043,科風,106,60
5424,3043,科風,105,52
5425,3043,科風,104,39
5426,3043,科風,103,41
5427,3043,科風,102,50
5428,3043,科風,101,73
5429,3043,科風,100,45
5430,3044,健鼎,109,18
5431,3044,健鼎,108,28
5432,3044,健鼎,107,46
5433,3044,健鼎,106,49
5434,3044,健鼎,105,30
5435,3044,健鼎,104,40
5436,3044,健鼎,103,38
5437,3044,健鼎,102,32
5438,3044,健鼎,101,43
5439,3044,健鼎,100,37
5440,3045,台灣大,109,84
5441,3045,台灣大,108,107
5442,3045,台灣大,107,75
5443,3045,台灣大,106,77
5444,3045,台灣大,105,83
5445,3045,台灣大,104,82
5446,3045,台灣大,103,107
5447,3045,台灣大,102,81
5448,3045,台灣大,101,76
5449,3045,台灣大,100,84
5450,3046,建��,109,25
5451,3046,建��,108,18
5452,3046,建��,107,29
5453,3046,建��,106,56
5454,3046,建��,105,22
5455,3046,建��,104,11
5456,3046,建��,103,24
5457,3046,建��,102,9
5458,3046,建��,101,13
5459,3046,建��,100,16
5460,3047,訊舟,109,12
5461,3047,訊舟,108,7
5462,3047,訊舟,107,26
5463,3047,訊舟,106,27
5464,3047,訊舟,105,17
5465,3047,訊舟,104,23
5466,3047,訊舟,103,22
5467,3047,訊舟,102,22
5468,3047,訊舟,101,12
5469,3047,訊舟,100,27
5470,3048,益登,109,15
5471,3048,益登,108,24
5472,3048,益登,107,10
5473,3048,益登,106,14
5474,3048,益登,105,25
5475,3048,益登,104,15
5476,3048,益登,103,19
5477,3048,益登,102,16
5478,3048,益登,101,9
5479,3048,益登,100,22
5480,3049,和鑫,109,16
5481,3049,和鑫,108,52
5482,3049,和鑫,107,46
5483,3049,和鑫,106,47
5484,3049,和鑫,105,46
5485,3049,和鑫,104,64
5486,3049,和鑫,103,49
5487,3049,和鑫,102,54
5488,3049,和鑫,101,56
5489,3049,和鑫,100,58
5490,3050,鈺德,109,5
5491,3050,鈺德,108,12
5492,3050,鈺德,107,15
5493,3050,鈺德,106,17
5494,3050,鈺德,105,9
5495,3050,鈺德,104,34
5496,3050,鈺德,103,16
5497,3050,鈺德,102,20
5498,3050,鈺德,101,22
5499,3050,鈺德,100,15
5500,3051,力特,109,25
5501,3051,力特,108,23
5502,3051,力特,107,14
5503,3051,力特,106,12
5504,3051,力特,105,9
5505,3051,力特,104,24
5506,3051,力特,103,31
5507,3051,力特,102,44
5508,3051,力特,101,39
5509,3051,力特,100,40
5510,3052,夆典,109,18
5511,3052,夆典,108,16
5512,3052,夆典,107,25
5513,3052,夆典,106,13
5514,3052,夆典,105,16
5515,3052,夆典,104,30
5516,3052,夆典,103,15
5517,3052,夆典,102,16
5518,3052,夆典,101,17
5519,3052,夆典,100,27
5520,3054,立萬利,109,17
5521,3054,立萬利,108,12
5522,3054,立萬利,107,22
5523,3054,立萬利,106,16
5524,3054,立萬利,105,18
5525,3054,立萬利,104,82
5526,3054,立萬利,103,19
5527,3054,立萬利,102,16
5528,3054,立萬利,101,10
5529,3054,立萬利,100,16
5530,3055,蔚華科,109,35
5531,3055,蔚華科,108,36
5532,3055,蔚華科,107,60
5533,3055,蔚華科,106,31
5534,3055,蔚華科,105,43
5535,3055,蔚華科,104,27
5536,3055,蔚華科,103,32
5537,3055,蔚華科,102,13
5538,3055,蔚華科,101,20
5539,3055,蔚華科,100,24
5540,3056,總太,109,17
5541,3056,總太,108,29
5542,3056,總太,107,33
5543,3056,總太,106,31
5544,3056,總太,105,26
5545,3056,總太,104,41
5546,3056,總太,103,42
5547,3056,總太,102,53
5548,3056,總太,101,52
5549,3056,總太,100,117
5550,3057,喬鼎,109,37
5551,3057,喬鼎,108,18
5552,3057,喬鼎,107,15
5553,3057,喬鼎,106,24
5554,3057,喬鼎,105,22
5555,3057,喬鼎,104,14
5556,3057,喬鼎,103,29
5557,3057,喬鼎,102,25
5558,3057,喬鼎,101,10
5559,3057,喬鼎,100,21
5560,3058,立德,109,31
5561,3058,立德,108,42
5562,3058,立德,107,39
5563,3058,立德,106,33
5564,3058,立德,105,26
5565,3058,立德,104,36
5566,3058,立德,103,37
5567,3058,立德,102,35
5568,3058,立德,101,22
5569,3058,立德,100,53
5570,3059,華晶科,109,27
5571,3059,華晶科,108,19
5572,3059,華晶科,107,31
5573,3059,華晶科,106,29
5574,3059,華晶科,105,26
5575,3059,華晶科,104,22
5576,3059,華晶科,103,34
5577,3059,華晶科,102,30
5578,3059,華晶科,101,21
5579,3059,華晶科,100,32
5580,3060,銘異,109,22
5581,3060,銘異,108,6
5582,3060,銘異,107,6
5583,3060,銘異,106,23
5584,3060,銘異,105,9
5585,3060,銘異,104,18
5586,3060,銘異,103,34
5587,3060,銘異,102,26
5588,3060,銘異,101,29
5589,3060,銘異,100,42
5590,3062,建漢,109,6
5591,3062,建漢,108,12
5592,3062,建漢,107,16
5593,3062,建漢,106,13
5594,3062,建漢,105,15
5595,3062,建漢,104,21
5596,3062,建漢,103,14
5597,3062,建漢,102,15
5598,3062,建漢,101,18
5599,3062,建漢,100,20
5600,3090,日電貿,109,22
5601,3090,日電貿,108,41
5602,3090,日電貿,107,48
5603,3090,日電貿,106,43
5604,3090,日電貿,105,46
5605,3090,日電貿,104,64
5606,3090,日電貿,103,50
5607,3090,日電貿,102,75
5608,3090,日電貿,101,27
5609,3090,日電貿,100,32
5610,3094,聯傑,109,13
5611,3094,聯傑,108,20
5612,3094,聯傑,107,9
5613,3094,聯傑,106,15
5614,3094,聯傑,105,30
5615,3094,聯傑,104,22
5616,3094,聯傑,103,20
5617,3094,聯傑,102,20
5618,3094,聯傑,101,8
5619,3094,聯傑,100,21
5620,3130,一零四,109,7
5621,3130,一零四,108,11
5622,3130,一零四,107,17
5623,3130,一零四,106,13
5624,3130,一零四,105,17
5625,3130,一零四,104,31
5626,3130,一零四,103,26
5627,3130,一零四,102,27
5628,3130,一零四,101,14
5629,3130,一零四,100,20
5630,3149,正達,109,27
5631,3149,正達,108,31
5632,3149,正達,107,44
5633,3149,正達,106,46
5634,3149,正達,105,49
5635,3149,正達,104,38
5636,3149,正達,103,36
5637,3149,正達,102,47
5638,3149,正達,101,48
5639,3149,正達,100,68
5640,3164,景岳,109,29
5641,3164,景岳,108,16
5642,3164,景岳,107,25
5643,3164,景岳,106,24
5644,3164,景岳,105,21
5645,3164,景岳,104,24
5646,3164,景岳,103,33
5647,3164,景岳,102,24
5648,3164,景岳,101,45
5649,3164,景岳,100,47
5650,3167,大量,109,19
5651,3167,大量,108,22
5652,3167,大量,107,27
5653,3167,大量,106,14
5654,3167,大量,105,14
5655,3167,大量,104,26
5656,3167,大量,103,22
5657,3167,大量,102,32
5658,3167,大量,101,32
5659,3167,大量,100,19
5660,3189,景碩,109,28
5661,3189,景碩,108,34
5662,3189,景碩,107,24
5663,3189,景碩,106,32
5664,3189,景碩,105,26
5665,3189,景碩,104,26
5666,3189,景碩,103,31
5667,3189,景碩,102,36
5668,3189,景碩,101,32
5669,3189,景碩,100,31
5670,3209,全科,109,18
5671,3209,全科,108,25
5672,3209,全科,107,22
5673,3209,全科,106,31
5674,3209,全科,105,27
5675,3209,全科,104,11
5676,3209,全科,103,16
5677,3209,全科,102,15
5678,3209,全科,101,28
5679,3209,全科,100,30
5680,3229,晟鈦,109,29
5681,3229,晟鈦,108,26
5682,3229,晟鈦,107,29
5683,3229,晟鈦,106,28
5684,3229,晟鈦,105,23
5685,3229,晟鈦,104,9
5686,3229,晟鈦,103,42
5687,3229,晟鈦,102,42
5688,3229,晟鈦,101,21
5689,3229,晟鈦,100,25
5690,3231,緯創,109,57
5691,3231,緯創,108,50
5692,3231,緯創,107,91
5693,3231,緯創,106,100
5694,3231,緯創,105,110
5695,3231,緯創,104,52
5696,3231,緯創,103,47
5697,3231,緯創,102,49
5698,3231,緯創,101,49
5699,3231,緯創,100,47
5700,3257,虹冠電,109,29
5701,3257,虹冠電,108,42
5702,3257,虹冠電,107,16
5703,3257,虹冠電,106,19
5704,3257,虹冠電,105,18
5705,3257,虹冠電,104,19
5706,3257,虹冠電,103,23
5707,3257,虹冠電,102,31
5708,3257,虹冠電,101,17
5709,3257,虹冠電,100,48
5710,3266,昇陽,109,16
5711,3266,昇陽,108,20
5712,3266,昇陽,107,21
5713,3266,昇陽,106,12
5714,3266,昇陽,105,20
5715,3266,昇陽,104,19
5716,3266,昇陽,103,29
5717,3266,昇陽,102,117
5718,3266,昇陽,101,16
5719,3266,昇陽,100,81
5720,3296,勝德,109,18
5721,3296,勝德,108,13
5722,3296,勝德,107,7
5723,3296,勝德,106,18
5724,3296,勝德,105,26
5725,3296,勝德,104,11
5726,3296,勝德,103,4
5727,3296,勝德,102,13
5728,3296,勝德,101,11
5729,3296,勝德,100,20
5730,3305,昇貿,109,14
5731,3305,昇貿,108,24
5732,3305,昇貿,107,6
5733,3305,昇貿,106,11
5734,3305,昇貿,105,23
5735,3305,昇貿,104,12
5736,3305,昇貿,103,16
5737,3305,昇貿,102,14
5738,3305,昇貿,101,10
5739,3305,昇貿,100,33
5740,3308,聯德,109,23
5741,3308,聯德,108,35
5742,3308,聯德,107,34
5743,3308,聯德,106,29
5744,3308,聯德,105,15
5745,3308,聯德,104,29
5746,3308,聯德,103,15
5747,3308,聯德,102,17
5748,3308,聯德,101,24
5749,3308,聯德,100,23
5750,3311,閎暉,109,28
5751,3311,閎暉,108,30
5752,3311,閎暉,107,47
5753,3311,閎暉,106,37
5754,3311,閎暉,105,36
5755,3311,閎暉,104,39
5756,3311,閎暉,103,34
5757,3311,閎暉,102,36
5758,3311,閎暉,101,37
5759,3311,閎暉,100,41
5760,3312,弘憶股,109,20
5761,3312,弘憶股,108,18
5762,3312,弘憶股,107,19
5763,3312,弘憶股,106,27
5764,3312,弘憶股,105,23
5765,3312,弘憶股,104,10
5766,3312,弘憶股,103,18
5767,3312,弘憶股,102,14
5768,3312,弘憶股,101,11
5769,3312,弘憶股,100,20
5770,3321,同泰,109,20
5771,3321,同泰,108,33
5772,3321,同泰,107,25
5773,3321,同泰,106,25
5774,3321,同泰,105,21
5775,3321,同泰,104,44
5776,3321,同泰,103,2
5777,3321,同泰,102,0
5778,3321,同泰,101,0
5779,3321,同泰,100,5
5780,3338,泰碩,109,33
5781,3338,泰碩,108,27
5782,3338,泰碩,107,37
5783,3338,泰碩,106,18
5784,3338,泰碩,105,16
5785,3338,泰碩,104,47
5786,3338,泰碩,103,40
5787,3338,泰碩,102,60
5788,3338,泰碩,101,24
5789,3338,泰碩,100,16
5790,3346,麗清,109,39
5791,3346,麗清,108,42
5792,3346,麗清,107,44
5793,3346,麗清,106,53
5794,3346,麗清,105,54
5795,3346,麗清,104,19
5796,3346,麗清,103,34
5797,3346,麗清,102,25
5798,3346,麗清,101,12
5799,3346,麗清,100,0
5800,3356,奇偶,109,14
5801,3356,奇偶,108,25
5802,3356,奇偶,107,21
5803,3356,奇偶,106,27
5804,3356,奇偶,105,18
5805,3356,奇偶,104,18
5806,3356,奇偶,103,33
5807,3356,奇偶,102,27
5808,3356,奇偶,101,26
5809,3356,奇偶,100,42
5810,3376,新日興,109,21
5811,3376,新日興,108,32
5812,3376,新日興,107,18
5813,3376,新日興,106,18
5814,3376,新日興,105,42
5815,3376,新日興,104,24
5816,3376,新日興,103,21
5817,3376,新日興,102,37
5818,3376,新日興,101,35
5819,3376,新日興,100,35
5820,3380,明泰,109,43
5821,3380,明泰,108,41
5822,3380,明泰,107,28
5823,3380,明泰,106,26
5824,3380,明泰,105,31
5825,3380,明泰,104,34
5826,3380,明泰,103,27
5827,3380,明泰,102,23
5828,3380,明泰,101,35
5829,3380,明泰,100,36
5830,3383,新世紀,109,30
5831,3383,新世紀,108,38
5832,3383,新世紀,107,29
5833,3383,新世紀,106,53
5834,3383,新世紀,105,39
5835,3383,新世紀,104,44
5836,3383,新世紀,103,61
5837,3383,新世紀,102,45
5838,3383,新世紀,101,34
5839,3383,新世紀,100,50
5840,3406,玉晶光,109,28
5841,3406,玉晶光,108,47
5842,3406,玉晶光,107,33
5843,3406,玉晶光,106,39
5844,3406,玉晶光,105,42
5845,3406,玉晶光,104,22
5846,3406,玉晶光,103,25
5847,3406,玉晶光,102,30
5848,3406,玉晶光,101,34
5849,3406,玉晶光,100,48
5850,3413,京鼎,109,29
5851,3413,京鼎,108,34
5852,3413,京鼎,107,29
5853,3413,京鼎,106,33
5854,3413,京鼎,105,20
5855,3413,京鼎,104,37
5856,3413,京鼎,103,34
5857,3413,京鼎,102,104
5858,3413,京鼎,101,32
5859,3413,京鼎,100,101
5860,3416,融程電,109,10
5861,3416,融程電,108,20
5862,3416,融程電,107,13
5863,3416,融程電,106,19
5864,3416,融程電,105,19
5865,3416,融程電,104,8
5866,3416,融程電,103,17
5867,3416,融程電,102,19
5868,3416,融程電,101,13
5869,3416,融程電,100,20
5870,3419,譁裕,109,18
5871,3419,譁裕,108,10
5872,3419,譁裕,107,9
5873,3419,譁裕,106,15
5874,3419,譁裕,105,13
5875,3419,譁裕,104,13
5876,3419,譁裕,103,18
5877,3419,譁裕,102,11
5878,3419,譁裕,101,24
5879,3419,譁裕,100,21
5880,3432,台端,109,7
5881,3432,台端,108,16
5882,3432,台端,107,16
5883,3432,台端,106,11
5884,3432,台端,105,16
5885,3432,台端,104,19
5886,3432,台端,103,9
5887,3432,台端,102,23
5888,3432,台端,101,17
5889,3432,台端,100,27
5890,3437,榮創,109,8
5891,3437,榮創,108,15
5892,3437,榮創,107,13
5893,3437,榮創,106,17
5894,3437,榮創,105,15
5895,3437,榮創,104,13
5896,3437,榮創,103,34
5897,3437,榮創,102,16
5898,3437,榮創,101,0
5899,3437,榮創,100,0
5900,3443,創意,109,28
5901,3443,創意,108,24
5902,3443,創意,107,27
5903,3443,創意,106,30
5904,3443,創意,105,20
5905,3443,創意,104,17
5906,3443,創意,103,23
5907,3443,創意,102,17
5908,3443,創意,101,24
5909,3443,創意,100,26
5910,3450,聯鈞,109,7
5911,3450,聯鈞,108,13
5912,3450,聯鈞,107,8
5913,3450,聯鈞,106,8
5914,3450,聯鈞,105,21
5915,3450,聯鈞,104,35
5916,3450,聯鈞,103,15
5917,3450,聯鈞,102,18
5918,3450,聯鈞,101,11
5919,3450,聯鈞,100,11
5920,3454,晶睿,109,18
5921,3454,晶睿,108,13
5922,3454,晶睿,107,30
5923,3454,晶睿,106,32
5924,3454,晶睿,105,19
5925,3454,晶睿,104,13
5926,3454,晶睿,103,16
5927,3454,晶睿,102,10
5928,3454,晶睿,101,14
5929,3454,晶睿,100,25
5930,3481,群創,109,36
5931,3481,群創,108,56
5932,3481,群創,107,51
5933,3481,群創,106,62
5934,3481,群創,105,68
5935,3481,群創,104,78
5936,3481,群創,103,86
5937,3481,群創,102,144
5938,3481,群創,101,92
5939,3481,群創,100,94
5940,3494,誠研,109,47
5941,3494,誠研,108,86
5942,3494,誠研,107,51
5943,3494,誠研,106,55
5944,3494,誠研,105,32
5945,3494,誠研,104,32
5946,3494,誠研,103,43
5947,3494,誠研,102,52
5948,3494,誠研,101,39
5949,3494,誠研,100,38
5950,3501,維熹,109,16
5951,3501,維熹,108,10
5952,3501,維熹,107,10
5953,3501,維熹,106,14
5954,3501,維熹,105,9
5955,3501,維熹,104,7
5956,3501,維熹,103,18
5957,3501,維熹,102,10
5958,3501,維熹,101,10
5959,3501,維熹,100,15
5960,3504,揚明光,109,19
5961,3504,揚明光,108,30
5962,3504,揚明光,107,37
5963,3504,揚明光,106,48
5964,3504,揚明光,105,50
5965,3504,揚明光,104,38
5966,3504,揚明光,103,33
5967,3504,揚明光,102,30
5968,3504,揚明光,101,38
